County_Name,Census_Tract_ID,Census_Tract_Name,Mode,Season,Day_of_Week,On_,Off_,ObjectId
Philadelphia County,42101015102,Census Tract 151.02,Bus,Fall 2021,Saturday,348,309,11787
Philadelphia County,42101015200,Census Tract 152,Bus,Fall 2021,Saturday,18,4,11788
Philadelphia County,42101015300,Census Tract 153,Bus,Fall 2021,Saturday,89,76,11789
Philadelphia County,42101015600,Census Tract 156,Bus,Fall 2021,Saturday,147,142,11790
Philadelphia County,42101015700,Census Tract 157,Bus,Fall 2021,Saturday,136,155,11791
Philadelphia County,42101015800,Census Tract 158,Bus,Fall 2021,Saturday,97,61,11792
Philadelphia County,42101016001,Census Tract 160.01,Bus,Fall 2021,Saturday,71,75,11793
Philadelphia County,42101016002,Census Tract 160.02,Bus,Fall 2021,Saturday,60,81,11794
Philadelphia County,42101016100,Census Tract 161,Bus,Fall 2021,Saturday,154,150,11795
Philadelphia County,42101016200,Census Tract 162,Bus,Fall 2021,Saturday,124,167,11796
Philadelphia County,42101016300,Census Tract 163,Bus,Fall 2021,Saturday,179,140,11797
Philadelphia County,42101016400,Census Tract 164,Bus,Fall 2021,Saturday,320,260,11798
Philadelphia County,42101016500,Census Tract 165,Bus,Fall 2021,Saturday,178,246,11799
Philadelphia County,42101016600,Census Tract 166,Bus,Fall 2021,Saturday,203,201,11800
Philadelphia County,42101016701,Census Tract 167.01,Bus,Fall 2021,Saturday,90,47,11801
Philadelphia County,42101016702,Census Tract 167.02,Bus,Fall 2021,Saturday,253,302,11802
Philadelphia County,42101016800,Census Tract 168,Bus,Fall 2021,Saturday,44,78,11803
Philadelphia County,42101016901,Census Tract 169.01,Bus,Fall 2021,Saturday,88,117,11804
Philadelphia County,42101016902,Census Tract 169.02,Bus,Fall 2021,Saturday,411,325,11805
Philadelphia County,42101017000,Census Tract 170,Bus,Fall 2021,Saturday,218,314,11806
Philadelphia County,42101024500,Census Tract 245,Bus,Fall 2021,Saturday,163,340,11807
Philadelphia County,42101029900,Census Tract 299,Bus,Fall 2021,Saturday,127,215,11808
Philadelphia County,42101034801,Census Tract 348.01,Bus,Fall 2021,Saturday,57,66,11809
Philadelphia County,42101024600,Census Tract 246,Bus,Fall 2021,Saturday,368,825,11810
Philadelphia County,42101030000,Census Tract 300,Bus,Fall 2021,Saturday,840,1098,11811
Philadelphia County,42101034802,Census Tract 348.02,Bus,Fall 2021,Saturday,103,90,11812
Philadelphia County,42101030100,Census Tract 301,Bus,Fall 2021,Saturday,75,111,11813
Philadelphia County,42101024700,Census Tract 247,Bus,Fall 2021,Saturday,437,517,11814
Philadelphia County,42101030200,Census Tract 302,Bus,Fall 2021,Saturday,3884,2958,11815
Philadelphia County,42101034803,Census Tract 348.03,Bus,Fall 2021,Saturday,15,35,11816
Philadelphia County,42101034900,Census Tract 349,Bus,Fall 2021,Saturday,25,20,11817
Philadelphia County,42101035100,Census Tract 351,Bus,Fall 2021,Saturday,39,38,11818
Philadelphia County,42101980001,Census Tract 9800.01,Bus,Fall 2021,Saturday,374,274,11819
Philadelphia County,42101024800,Census Tract 248,Bus,Fall 2021,Saturday,203,137,11820
Philadelphia County,42101035200,Census Tract 352,Bus,Fall 2021,Saturday,91,68,11821
Philadelphia County,42101030501,Census Tract 305.01,Bus,Fall 2021,Saturday,19,17,11822
Philadelphia County,42101980002,Census Tract 9800.02,Bus,Fall 2021,Saturday,81,252,11823
Philadelphia County,42101017800,Census Tract 178,Bus,Fall 2021,Saturday,302,356,11824
Philadelphia County,42101030502,Census Tract 305.02,Bus,Fall 2021,Saturday,0,0,11825
Philadelphia County,42101024900,Census Tract 249,Bus,Fall 2021,Saturday,279,187,11826
Philadelphia County,42101035301,Census Tract 353.01,Bus,Fall 2021,Saturday,36,57,11827
Philadelphia County,42101017900,Census Tract 179,Bus,Fall 2021,Saturday,225,169,11828
Philadelphia County,42101030600,Census Tract 306,Bus,Fall 2021,Saturday,69,62,11829
Philadelphia County,42101025200,Census Tract 252,Bus,Fall 2021,Saturday,269,494,11830
Philadelphia County,42101980003,Census Tract 9800.03,Bus,Fall 2021,Saturday,282,382,11831
Philadelphia County,42101035302,Census Tract 353.02,Bus,Fall 2021,Saturday,49,113,11832
Philadelphia County,42101018001,Census Tract 180.01,Bus,Fall 2021,Saturday,6,11,11833
Philadelphia County,42101030700,Census Tract 307,Bus,Fall 2021,Saturday,266,80,11834
Philadelphia County,42101025300,Census Tract 253,Bus,Fall 2021,Saturday,53,187,11835
Philadelphia County,42101980100,Census Tract 9801,Bus,Fall 2021,Saturday,558,508,11836
Philadelphia County,42101035500,Census Tract 355,Bus,Fall 2021,Saturday,163,174,11837
Philadelphia County,42101018002,Census Tract 180.02,Bus,Fall 2021,Saturday,0,0,11838
Philadelphia County,42101030800,Census Tract 308,Bus,Fall 2021,Saturday,144,96,11839
Philadelphia County,42101025400,Census Tract 254,Bus,Fall 2021,Saturday,35,36,11840
Philadelphia County,42101980200,Census Tract 9802,Bus,Fall 2021,Saturday,19,21,11841
Philadelphia County,42101035601,Census Tract 356.01,Bus,Fall 2021,Saturday,98,134,11842
Philadelphia County,42101018300,Census Tract 183,Bus,Fall 2021,Saturday,149,146,11843
Philadelphia County,42101030900,Census Tract 309,Bus,Fall 2021,Saturday,132,205,11844
Philadelphia County,42101025500,Census Tract 255,Bus,Fall 2021,Saturday,150,276,11845
Philadelphia County,42101980300,Census Tract 9803,Bus,Fall 2021,Saturday,117,132,11846
Philadelphia County,42101035602,Census Tract 356.02,Bus,Fall 2021,Saturday,30,4,11847
Philadelphia County,42101018400,Census Tract 184,Bus,Fall 2021,Saturday,28,36,11848
Philadelphia County,42101031000,Census Tract 310,Bus,Fall 2021,Saturday,97,96,11849
Philadelphia County,42101025600,Census Tract 256,Bus,Fall 2021,Saturday,53,86,11850
Philadelphia County,42101980400,Census Tract 9804,Bus,Fall 2021,Saturday,467,408,11851
Philadelphia County,42101035701,Census Tract 357.01,Bus,Fall 2021,Saturday,96,59,11852
Philadelphia County,42101018801,Census Tract 188.01,Bus,Fall 2021,Saturday,125,134,11853
Philadelphia County,42101031101,Census Tract 311.01,Bus,Fall 2021,Saturday,42,40,11854
Philadelphia County,42101025700,Census Tract 257,Bus,Fall 2021,Saturday,63,116,11855
Philadelphia County,42101980500,Census Tract 9805,Bus,Fall 2021,Saturday,67,29,11856
Philadelphia County,42101035702,Census Tract 357.02,Bus,Fall 2021,Saturday,0,0,11857
Philadelphia County,42101018802,Census Tract 188.02,Bus,Fall 2021,Saturday,47,58,11858
Philadelphia County,42101031102,Census Tract 311.02,Bus,Fall 2021,Saturday,18,35,11859
Philadelphia County,42101025800,Census Tract 258,Bus,Fall 2021,Saturday,30,46,11860
Philadelphia County,42101980600,Census Tract 9806,Bus,Fall 2021,Saturday,250,175,11861
Philadelphia County,42101035800,Census Tract 358,Bus,Fall 2021,Saturday,117,46,11862
Philadelphia County,42101025900,Census Tract 259,Bus,Fall 2021,Saturday,242,225,11863
Philadelphia County,42101031200,Census Tract 312,Bus,Fall 2021,Saturday,14,10,11864
Philadelphia County,42101980701,Census Tract 9807.01,Bus,Fall 2021,Saturday,85,73,11865
Philadelphia County,42101035900,Census Tract 359,Bus,Fall 2021,Saturday,88,185,11866
Philadelphia County,42101019000,Census Tract 190,Bus,Fall 2021,Saturday,82,45,11867
Philadelphia County,42101026000,Census Tract 260,Bus,Fall 2021,Saturday,33,27,11868
Philadelphia County,42101036000,Census Tract 360,Bus,Fall 2021,Saturday,42,45,11869
Philadelphia County,42101031300,Census Tract 313,Bus,Fall 2021,Saturday,247,235,11870
Philadelphia County,42101019100,Census Tract 191,Bus,Fall 2021,Saturday,30,27,11871
Philadelphia County,42101980702,Census Tract 9807.02,Bus,Fall 2021,Saturday,1183,1179,11872
Philadelphia County,42101026100,Census Tract 261,Bus,Fall 2021,Saturday,67,92,11873
Philadelphia County,42101036100,Census Tract 361,Bus,Fall 2021,Saturday,46,28,11874
Philadelphia County,42101031401,Census Tract 314.01,Bus,Fall 2021,Saturday,108,135,11875
Philadelphia County,42101019200,Census Tract 192,Bus,Fall 2021,Saturday,89,80,11876
Philadelphia County,42101980800,Census Tract 9808,Bus,Fall 2021,Saturday,205,141,11877
Philadelphia County,42101026200,Census Tract 262,Bus,Fall 2021,Saturday,40,39,11878
Philadelphia County,42101036201,Census Tract 362.01,Bus,Fall 2021,Saturday,37,39,11879
Philadelphia County,42101031402,Census Tract 314.02,Bus,Fall 2021,Saturday,361,386,11880
Philadelphia County,42101019501,Census Tract 195.01,Bus,Fall 2021,Saturday,125,132,11881
Philadelphia County,42101980901,Census Tract 9809.01,Bus,Fall 2021,Saturday,323,279,11882
Philadelphia County,42101026301,Census Tract 263.01,Bus,Fall 2021,Saturday,14,80,11883
Philadelphia County,42101036202,Census Tract 362.02,Bus,Fall 2021,Saturday,57,48,11884
Philadelphia County,42101031501,Census Tract 315.01,Bus,Fall 2021,Saturday,27,200,11885
Philadelphia County,42101019502,Census Tract 195.02,Bus,Fall 2021,Saturday,37,35,11886
Philadelphia County,42101980906,Census Tract 9809.06,Bus,Fall 2021,Saturday,7,12,11887
Philadelphia County,42101026302,Census Tract 263.02,Bus,Fall 2021,Saturday,482,368,11888
Philadelphia County,42101036203,Census Tract 362.03,Bus,Fall 2021,Saturday,6,20,11889
Philadelphia County,42101031502,Census Tract 315.02,Bus,Fall 2021,Saturday,96,204,11890
Philadelphia County,42101019700,Census Tract 197,Bus,Fall 2021,Saturday,225,199,11891
Philadelphia County,42101989100,Census Tract 9891,Bus,Fall 2021,Saturday,14,19,11892
Philadelphia County,42101026400,Census Tract 264,Bus,Fall 2021,Saturday,141,213,11893
Philadelphia County,42101036301,Census Tract 363.01,Bus,Fall 2021,Saturday,664,740,11894
Philadelphia County,42101031600,Census Tract 316,Bus,Fall 2021,Saturday,51,39,11895
Philadelphia County,42101019800,Census Tract 198,Bus,Fall 2021,Saturday,203,182,11896
Philadelphia County,42101989200,Census Tract 9892,Bus,Fall 2021,Saturday,0,0,11897
Philadelphia County,42101026500,Census Tract 265,Bus,Fall 2021,Saturday,139,101,11898
Philadelphia County,42101036302,Census Tract 363.02,Bus,Fall 2021,Saturday,21,57,11899
Philadelphia County,42101031700,Census Tract 317,Bus,Fall 2021,Saturday,200,177,11900
Philadelphia County,42101019900,Census Tract 199,Bus,Fall 2021,Saturday,195,138,11901
Philadelphia County,42101989300,Census Tract 9893,Bus,Fall 2021,Saturday,114,135,11902
Philadelphia County,42101026600,Census Tract 266,Bus,Fall 2021,Saturday,233,247,11903
Philadelphia County,42101036303,Census Tract 363.03,Bus,Fall 2021,Saturday,77,54,11904
Philadelphia County,42101031800,Census Tract 318,Bus,Fall 2021,Saturday,89,101,11905
Philadelphia County,42101020000,Census Tract 200,Bus,Fall 2021,Saturday,395,598,11906
Bucks County,42017100102,Census Tract 1001.02,Bus,Fall 2021,Sunday,0,0,11907
Philadelphia County,42101026700,Census Tract 267,Bus,Fall 2021,Saturday,321,368,11908
Philadelphia County,42101026800,Census Tract 268,Bus,Fall 2021,Saturday,582,555,11909
Philadelphia County,42101026900,Census Tract 269,Bus,Fall 2021,Saturday,87,99,11910
Philadelphia County,42101027000,Census Tract 270,Bus,Fall 2021,Saturday,208,198,11911
Philadelphia County,42101027100,Census Tract 271,Bus,Fall 2021,Saturday,342,255,11912
Philadelphia County,42101027200,Census Tract 272,Bus,Fall 2021,Saturday,87,103,11913
Philadelphia County,42101027300,Census Tract 273,Bus,Fall 2021,Saturday,560,501,11914
Philadelphia County,42101027401,Census Tract 274.01,Bus,Fall 2021,Saturday,264,612,11915
Philadelphia County,42101027402,Census Tract 274.02,Bus,Fall 2021,Saturday,44,76,11916
Philadelphia County,42101027500,Census Tract 275,Bus,Fall 2021,Saturday,514,200,11917
Philadelphia County,42101027600,Census Tract 276,Bus,Fall 2021,Saturday,538,532,11918
Philadelphia County,42101027700,Census Tract 277,Bus,Fall 2021,Saturday,335,331,11919
Philadelphia County,42101027800,Census Tract 278,Bus,Fall 2021,Saturday,481,534,11920
Philadelphia County,42101027901,Census Tract 279.01,Bus,Fall 2021,Saturday,127,198,11921
Philadelphia County,42101027902,Census Tract 279.02,Bus,Fall 2021,Saturday,63,72,11922
Philadelphia County,42101028000,Census Tract 280,Bus,Fall 2021,Saturday,64,68,11923
Philadelphia County,42101028100,Census Tract 281,Bus,Fall 2021,Saturday,101,93,11924
Philadelphia County,42101028200,Census Tract 282,Bus,Fall 2021,Saturday,2128,2034,11925
Philadelphia County,42101028300,Census Tract 283,Bus,Fall 2021,Saturday,102,115,11926
Philadelphia County,42101036400,Census Tract 364,Bus,Fall 2021,Saturday,31,26,11927
Philadelphia County,42101031900,Census Tract 319,Bus,Fall 2021,Saturday,0,0,11928
Bucks County,42017100103,Census Tract 1001.03,Bus,Fall 2021,Sunday,11,13,11929
Philadelphia County,42101020101,Census Tract 201.01,Bus,Fall 2021,Saturday,196,166,11930
Philadelphia County,42101036501,Census Tract 365.01,Bus,Fall 2021,Saturday,117,100,11931
Philadelphia County,42101032100,Census Tract 321,Bus,Fall 2021,Saturday,0,0,11932
Bucks County,42017100104,Census Tract 1001.04,Bus,Fall 2021,Sunday,18,26,11933
Philadelphia County,42101020102,Census Tract 201.02,Bus,Fall 2021,Saturday,1028,978,11934
Philadelphia County,42101036502,Census Tract 365.02,Bus,Fall 2021,Saturday,6,9,11935
Philadelphia County,42101032300,Census Tract 323,Bus,Fall 2021,Saturday,0,0,11936
Bucks County,42017100105,Census Tract 1001.05,Bus,Fall 2021,Sunday,0,0,11937
Philadelphia County,42101020200,Census Tract 202,Bus,Fall 2021,Saturday,431,459,11938
Philadelphia County,42101036600,Census Tract 366,Bus,Fall 2021,Saturday,341,234,11939
Philadelphia County,42101032500,Census Tract 325,Bus,Fall 2021,Saturday,0,0,11940
Bucks County,42017100201,Census Tract 1002.01,Bus,Fall 2021,Sunday,4,9,11941
Philadelphia County,42101020300,Census Tract 203,Bus,Fall 2021,Saturday,1052,609,11942
Philadelphia County,42101036700,Census Tract 367,Bus,Fall 2021,Saturday,272,284,11943
Philadelphia County,42101032600,Census Tract 326,Bus,Fall 2021,Saturday,95,225,11944
Bucks County,42017100206,Census Tract 1002.06,Bus,Fall 2021,Sunday,37,32,11945
Philadelphia County,42101020400,Census Tract 204,Bus,Fall 2021,Saturday,277,600,11946
Philadelphia County,42101036901,Census Tract 369.01,Bus,Fall 2021,Saturday,297,262,11947
Philadelphia County,42101032900,Census Tract 329,Bus,Fall 2021,Saturday,42,48,11948
Bucks County,42017100207,Census Tract 1002.07,Bus,Fall 2021,Sunday,147,159,11949
Philadelphia County,42101020500,Census Tract 205,Bus,Fall 2021,Saturday,497,555,11950
Philadelphia County,42101036902,Census Tract 369.02,Bus,Fall 2021,Saturday,647,771,11951
Philadelphia County,42101033000,Census Tract 330,Bus,Fall 2021,Saturday,220,33,11952
Bucks County,42017100208,Census Tract 1002.08,Bus,Fall 2021,Sunday,66,60,11953
Philadelphia County,42101020600,Census Tract 206,Bus,Fall 2021,Saturday,70,130,11954
Philadelphia County,42101037200,Census Tract 372,Bus,Fall 2021,Saturday,1038,1220,11955
Philadelphia County,42101037300,Census Tract 373,Bus,Fall 2021,Saturday,16,17,11956
Philadelphia County,42101037500,Census Tract 375,Bus,Fall 2021,Saturday,170,185,11957
Philadelphia County,42101037600,Census Tract 376,Bus,Fall 2021,Saturday,488,472,11958
Philadelphia County,42101037700,Census Tract 377,Bus,Fall 2021,Saturday,341,397,11959
Philadelphia County,42101037800,Census Tract 378,Bus,Fall 2021,Saturday,136,40,11960
Philadelphia County,42101037900,Census Tract 379,Bus,Fall 2021,Saturday,94,178,11961
Philadelphia County,42101038000,Census Tract 380,Bus,Fall 2021,Saturday,61,77,11962
Philadelphia County,42101020701,Census Tract 207.01,Bus,Fall 2021,Saturday,286,186,11963
Philadelphia County,42101020702,Census Tract 207.02,Bus,Fall 2021,Saturday,68,54,11964
Philadelphia County,42101020800,Census Tract 208,Bus,Fall 2021,Saturday,59,12,11965
Philadelphia County,42101020900,Census Tract 209,Bus,Fall 2021,Saturday,686,736,11966
Philadelphia County,42101021000,Census Tract 210,Bus,Fall 2021,Saturday,169,201,11967
Philadelphia County,42101021100,Census Tract 211,Bus,Fall 2021,Saturday,160,141,11968
Philadelphia County,42101021200,Census Tract 212,Bus,Fall 2021,Saturday,97,163,11969
Philadelphia County,42101021300,Census Tract 213,Bus,Fall 2021,Saturday,287,185,11970
Philadelphia County,42101021400,Census Tract 214,Bus,Fall 2021,Saturday,77,38,11971
Philadelphia County,42101021500,Census Tract 215,Bus,Fall 2021,Saturday,60,23,11972
Philadelphia County,42101021600,Census Tract 216,Bus,Fall 2021,Saturday,120,47,11973
Philadelphia County,42101021700,Census Tract 217,Bus,Fall 2021,Saturday,43,174,11974
Philadelphia County,42101021800,Census Tract 218,Bus,Fall 2021,Saturday,56,110,11975
Philadelphia County,42101021900,Census Tract 219,Bus,Fall 2021,Saturday,58,6,11976
Philadelphia County,42101022000,Census Tract 220,Bus,Fall 2021,Saturday,129,69,11977
Philadelphia County,42101023100,Census Tract 231,Bus,Fall 2021,Saturday,83,11,11978
Bucks County,42017100210,Census Tract 1002.10,Bus,Fall 2021,Sunday,8,5,11979
Bucks County,42017100211,Census Tract 1002.11,Bus,Fall 2021,Sunday,0,0,11980
Bucks County,42017100212,Census Tract 1002.12,Bus,Fall 2021,Sunday,0,0,11981
Bucks County,42017100213,Census Tract 1002.13,Bus,Fall 2021,Sunday,1,1,11982
Bucks County,42017100214,Census Tract 1002.14,Bus,Fall 2021,Sunday,0,0,11983
Bucks County,42017100302,Census Tract 1003.02,Bus,Fall 2021,Sunday,0,0,11984
Bucks County,42017100303,Census Tract 1003.03,Bus,Fall 2021,Sunday,10,15,11985
Bucks County,42017100304,Census Tract 1003.04,Bus,Fall 2021,Sunday,6,7,11986
Bucks County,42017100306,Census Tract 1003.06,Bus,Fall 2021,Sunday,1,0,11987
Bucks County,42017100307,Census Tract 1003.07,Bus,Fall 2021,Sunday,0,0,11988
Bucks County,42017100401,Census Tract 1004.01,Bus,Fall 2021,Sunday,6,7,11989
Bucks County,42017100402,Census Tract 1004.02,Bus,Fall 2021,Sunday,4,4,11990
Bucks County,42017100403,Census Tract 1004.03,Bus,Fall 2021,Sunday,4,1,11991
Bucks County,42017100404,Census Tract 1004.04,Bus,Fall 2021,Sunday,0,0,11992
Philadelphia County,42101033101,Census Tract 331.01,Bus,Fall 2021,Saturday,182,43,11993
Philadelphia County,42101033102,Census Tract 331.02,Bus,Fall 2021,Saturday,13,17,11994
Philadelphia County,42101033200,Census Tract 332,Bus,Fall 2021,Saturday,238,190,11995
Philadelphia County,42101033300,Census Tract 333,Bus,Fall 2021,Saturday,114,169,11996
Philadelphia County,42101033400,Census Tract 334,Bus,Fall 2021,Saturday,645,541,11997
Philadelphia County,42101033500,Census Tract 335,Bus,Fall 2021,Saturday,413,343,11998
Philadelphia County,42101033600,Census Tract 336,Bus,Fall 2021,Saturday,27,31,11999
Philadelphia County,42101033701,Census Tract 337.01,Bus,Fall 2021,Saturday,180,191,12000
Delaware County,42045407202,Census Tract 4072.02,Bus,Fall 2021,Sunday,128,26,12001
Delaware County,42045403104,Census Tract 4031.04,Bus,Fall 2021,Sunday,43,53,12002
Delaware County,42045403200,Census Tract 4032,Bus,Fall 2021,Sunday,0,0,12003
Delaware County,42045403300,Census Tract 4033,Bus,Fall 2021,Sunday,115,138,12004
Delaware County,42045403401,Census Tract 4034.01,Bus,Fall 2021,Sunday,14,21,12005
Delaware County,42045403402,Census Tract 4034.02,Bus,Fall 2021,Sunday,24,16,12006
Delaware County,42045403501,Census Tract 4035.01,Bus,Fall 2021,Sunday,28,39,12007
Delaware County,42045403502,Census Tract 4035.02,Bus,Fall 2021,Sunday,155,153,12008
Delaware County,42045403601,Census Tract 4036.01,Bus,Fall 2021,Sunday,5,7,12009
Delaware County,42045403701,Census Tract 4037.01,Bus,Fall 2021,Sunday,58,55,12010
